passengerId,longestRun
5702,10
3980,10
10756,10
8371,10
7842,10
7555,10
9058,10
3403,10
8503,10
3349,10
4553,10
6708,10
11376,10
9626,10
1624,10
7545,10
5038,10
4402,10
4942,10
7934,10
3028,10
3926,10
10235,10
11284,10
1128,10
10615,10
1281,10
12020,10
4732,10
5993,10
8403,10
8073,10
7608,10
1936,10
3968,10
1592,10
519,10
1089,10
8545,10
5145,10
3122,10
6801,10
6940,10
7623,10
9245,10
10731,10
2709,10
10566,10
3218,10
2692,10
10644,10
6235,10
2631,10
4930,10
11089,10
869,10
610,10
2460,10
1329,10
8544,10
8835,10
5075,10
225,10
933,10
753,10
1461,10
5992,10
5620,10
7998,10
8258,10
6304,10
8594,10
4191,10
4513,10
489,10
3032,10
9288,10
1446,10
2551,10
1016,10
590,10
1889,10
679,10
3294,10
8159,10
8230,10
9645,10
2781,10
6349,10
2285,10
3486,10
6097,10
1382,10
2487,10
1231,10
9498,10
5639,10
3743,10
1974,10
8294,10
13900,10
4482,10
5766,10
1947,10
129,10
10401,10
3967,10
4953,10
5603,10
3162,10
134,10
10406,10
6409,10
2788,10
8614,10
3563,10
13232,10
9094,10
5402,10
805,10
205,10
2043,10
3183,10
7397,10
5964,10
9750,10
558,10
8945,10
2645,10
5249,10
5126,10
2662,10
2338,10
1996,10
4308,10
7074,10
4572,10
8234,10
12389,10
10683,10
5138,10
3871,10
1219,10
5508,10
7742,10
7831,10
1273,10
3985,10
45,10
3738,10
9404,10
5016,10
11063,10
4359,10
296,10
5979,10
4269,10
9650,10
9072,10
13296,10
7611,10
584,10
5698,10
7860,10
11633,10
3319,10
8909,10
9010,10
3234,10
3636,10
2859,10
11105,10
5067,10
4309,10
1620,10
12301,10
13249,10
286,10
6927,10
5962,10
875,10
711,10
4032,10
291,10
1701,10
4612,10
204,10
9627,10
8381,10
8767,10
3964,10
5118,10
6937,10
4099,10
9687,10
3651,10
8877,10
4672,10
11201,10
10493,10
5314,10
7347,10
8212,10
7658,10
8656,10
7746,10
8042,10
5071,10
8088,10
172,10
3251,10
219,10
3155,10
3815,10
11508,10
2987,10
2415,10
1011,10
6815,10
736,10
2284,10
10564,10
9920,10
8269,10
2945,10
9146,10
8986,10
4154,10
1122,10
3586,10
6737,10
11883,10
11438,10
10457,10
2824,10
4694,10
5584,10
11868,10
4445,10
2605,10
3133,10
5894,10
4911,10
4028,10
5439,10
6974,10
1162,10
4181,10
6414,10
4332,10
7654,10
1149,10
5318,10
915,10
5466,10
12587,10
6802,10
10985,10
2928,10
2710,10
6589,10
9873,10
9751,10
1474,10
959,10
695,10
11262,10
1445,10
868,10
2139,10
3806,10
11874,10
4085,10
394,10
5575,10
2633,10
299,10
7558,10
6293,10
4626,10
9150,10
167,10
4084,10
9111,10
2614,10
2107,10
5886,10
9227,10
7403,10
2784,10
663,10
4598,10
7447,10
8160,10
4735,10
9777,10
939,10
1145,10
11872,10
6719,10
4168,10
3849,10
6012,10
8593,10
1798,10
8003,10
855,10
2715,10
6120,10
5514,10
4360,10
11562,10
11808,10
8466,10
3214,10
1566,10
9061,10
5721,10
4287,10
1267,10
1484,10
7586,10
3019,10
3448,10
2092,10
2454,10
6981,10
5731,10
3273,10
3791,10
3691,10
11027,10
182,10
331,10
9649,10
10585,10
717,10
8808,10
7667,10
3475,10
12001,10
3823,10
2276,10
5030,10
11840,10
951,10
11034,10
3329,10
3041,10
5277,10
5186,10
2354,10
7737,10
1766,10
1898,10
6633,10
10536,10
3415,10
6899,10
3124,10
7580,10
5347,10
13605,10
9353,10
5998,10
6479,10
2145,10
9242,10
8185,10
11005,10
386,10
4342,10
571,10
11879,10
43,10
5841,10
7380,10
1940,10
10261,10
465,10
231,10
5981,10
9395,10
7844,10
4424,10
1316,10
8698,10
3589,10
6985,10
10595,10
4944,10
3874,10
1844,10
2194,10
7007,10
2187,10
5124,10
12563,10
1575,10
4463,10
1866,10
1734,10
4061,10
13549,10
7670,10
7950,10
588,10
2707,10
2273,10
5724,10
319,10
1639,10
5132,10
12574,10
946,10
7840,10
3369,10
186,10
11847,10
2608,10
7700,10
5505,10
2526,10
4261,10
8119,10
4745,10
2447,10
2944,10
5304,10
8253,10
568,10
4293,10
2912,10
3844,10
6045,10
1294,10
4299,10
5409,10
6521,10
5549,10
8793,10
2183,10
3993,10
7530,10
5119,10
2036,10
1309,10
5196,10
5336,10
13669,10
11208,10
800,10
1908,10
3658,10
2930,10
1133,10
8115,10
8209,10
9166,10
1957,10
2385,10
7634,10
4378,10
3997,10
3291,10
7510,10
7744,10
5232,10
9696,10
3164,10
564,10
11727,10
4350,10
1816,10
11811,10
3558,10
4210,10
8019,10
4968,10
8424,10
2572,10
8051,10
6729,10
13657,10
828,10
2795,10
11422,10
532,10
6040,10
11649,10
11784,10
8822,10
955,10
9987,10
5283,10
3805,10
2502,10
6136,10
3025,10
2430,10
6750,10
7987,10
7338,10
1152,10
12530,10
1019,10
3772,10
1976,10
1357,10
10713,10
1500,10
10403,10
3245,10
5768,10
7780,10
5219,10
7430,10
2687,10
1597,10
1431,10
3113,10
5376,10
7246,10
501,10
607,10
4674,10
4655,10
3950,10
10492,10
8553,10
5312,10
8023,10
12579,10
923,10
4555,10
2206,10
1184,10
659,10
1490,10
1037,10
4742,10
560,10
8273,10
6072,10
3432,10
2453,10
5574,10
708,10
1014,10
5385,9
9929,9
2822,9
8930,9
1411,9
138,9
1369,9
7445,9
2263,9
4022,9
12189,9
8114,9
846,9
8976,9
6283,9
893,9
3581,9
8784,9
8266,9
468,9
9676,9
11898,9
6555,9
11527,9
2280,9
10507,9
1855,9
10658,9
11224,9
6063,9
2976,9
9621,9
1005,9
4500,9
730,9
11043,9
3858,9
11571,9
9383,9
10780,9
3285,9
1618,9
11090,9
8682,9
2676,9
10837,9
8271,9
12221,9
5405,9
4326,9
1971,9
4408,9
9364,9
6295,9
1608,9
2686,9
7573,9
13623,9
1310,9
6246,9
142,9
500,9
3175,9
797,9
11207,9
1999,9
8667,9
7484,9
8298,9
7949,9
1872,9
5701,9
6851,9
7068,9
6336,9
945,9
5782,9
8204,9
10414,9
10737,9
6877,9
9481,9
5412,9
3276,9
9672,9
9443,9
174,9
898,9
10368,9
4792,9
10427,9
2972,9
2491,9
1243,9
42,9
1576,9
5935,9
4266,9
7499,9
13251,9
3513,9
885,9
4803,9
4124,9
1650,9
1645,9
5903,9
13571,9
6306,9
10530,9
2531,9
10248,9
4511,9
3891,9
1628,9
1409,9
3204,9
4546,9
3938,9
3195,9
3644,9
9067,9
13696,9
6039,9
13803,9
8426,9
10089,9
1298,9
4151,9
6095,9
11010,9
4761,9
587,9
8951,9
8834,9
13636,9
4778,9
9360,9
3776,9
5160,9
3845,9
9668,9
7000,9
4984,9
2466,9
11473,9
9420,9
7835,9
7997,9
1892,9
13456,9
2169,9
2403,9
3638,9
1514,9
11285,9
4358,9
2552,9
2049,9
7803,9
6951,9
6626,9
4664,9
1479,9
9941,9
10967,9
2635,9
8674,9
1778,9
6594,9
4669,9
4756,9
10497,9
6983,9
216,9
5682,9
1489,9
4205,9
4396,9
10950,9
1664,9
4583,9
9336,9
1911,9
11926,9
2469,9
2259,9
13295,9
2451,9
11577,9
6410,9
8929,9
1858,9
2122,9
4815,9
11215,9
238,9
10786,9
5650,9
10972,9
9388,9
8759,9
9781,9
821,9
4810,9
7899,9
7707,9
397,9
280,9
9928,9
7807,9
7004,9
8406,9
7909,9
1394,9
5321,9
6863,9
4040,9
8173,9
988,9
1405,9
10422,9
7830,9
11143,9
1697,9
4475,9
13838,9
5695,9
8742,9
6474,9
14060,9
2954,9
9703,9
7674,9
10243,9
4853,9
7535,9
3011,9
5157,9
4893,9
5530,9
8046,9
270,9
12275,9
7745,9
11307,9
10561,9
9968,9
7550,9
925,9
1306,9
761,9
5167,9
1338,9
8827,9
8397,9
7019,9
6884,9
5334,9
9043,9
6464,9
6092,9
13644,9
7735,9
11147,9
4712,9
894,9
957,9
5611,9
11730,9
3603,9
11388,9
1580,9
1255,9
302,9
260,9
8888,9
424,9
8910,9
3371,9
12687,9
6107,9
1370,9
137,9
3816,9
11212,9
33,9
1238,9
3339,9
9264,9
2445,9
8810,9
7663,9
3191,9
1032,9
252,9
361,9
1365,9
10490,9
6848,9
1555,9
3137,9
97,9
5460,9
7503,9
1296,9
6143,9
2200,9
522,9
3144,9
3546,9
6096,9
7591,9
5566,9
4740,9
2313,9
551,9
9885,9
11101,9
1291,9
9829,9
974,9
224,9
3467,9
1234,9
2840,9
5609,9
8314,9
2100,9
1270,9
650,9
4668,9
4512,9
9073,9
11056,9
2895,9
6375,9
11884,9
4108,9
8604,9
12506,9
1111,9
4544,9
11221,9
980,9
10266,9
2694,9
7838,9
9576,9
5583,9
2726,9
13163,9
10661,9
10430,9
10021,9
10398,9
11400,9
8149,9
7222,9
6148,9
256,9
4291,9
328,9
4333,9
3141,9
4301,9
7189,9
5031,9
10708,9
1659,9
12906,9
9910,9
13682,9
3179,9
339,9
5080,9
8251,9
5705,9
4167,9
11496,9
6363,9
2053,9
11243,9
5547,9
3194,9
2038,9
1612,9
970,9
2472,9
8952,9
7821,9
7448,9
4530,9
10720,9
2968,9
3611,9
7609,9
12408,9
5374,9
3787,9
1266,9
12532,9
9893,9
11360,9
3770,9
9761,9
12004,9
11888,9
4540,9
7789,9
8732,9
10533,9
1874,9
3760,9
5217,9
12533,9
8576,9
11833,9
3333,9
9598,9
8142,9
1979,9
10270,9
8980,9
1759,9
605,9
2370,9
12005,9
10651,9
2634,9
1991,9
10802,9
244,9
2761,9
11368,9
2208,9
8989,9
4889,9
12891,9
10470,9
10069,9
7414,9
2963,9
10503,9
7476,9
6400,9
5295,9
12318,9
1906,9
8215,9
8333,9
3660,9
2001,9
5327,9
4380,9
8095,9
2149,9
5762,9
5359,9
12233,9
9709,9
10030,9
4412,9
8906,9
10043,9
10289,9
8112,9
8771,9
5928,9
7953,9
2524,9
7709,9
562,9
4000,9
5933,9
2727,9
2970,9
3768,9
2225,9
6959,9
4494,9
4159,9
9996,9
7134,9
5121,9
10480,9
9025,9
3283,9
8222,9
12862,9
6344,9
3590,9
2716,9
8993,9
5350,9
4769,9
5752,9
13492,9
6774,9
7795,9
10044,9
1503,9
9935,9
9285,9
4978,9
3118,9
3751,9
9125,9
8286,9
8227,9
3663,9
8624,9
11370,9
5148,9
8059,9
4060,9
3700,9
5449,9
3579,9
5539,9
3416,9
8202,9
10741,9
1638,9
9089,9
5578,9
2319,9
1356,9
9307,9
6016,9
540,9
10056,9
3532,9
6048,9
4716,9
7529,9
4929,9
6942,9
7783,9
2151,9
2214,9
11932,9
10204,9
6197,9
4914,9
8688,9
12354,9
1542,9
9118,9
10037,9
2669,9
7626,9
6604,9
4300,9
599,9
863,9
12195,9
9302,9
5367,9
6004,9
4401,9
367,9
11498,9
8103,9
8661,9
4818,9
726,9
91,9
3165,9
11158,9
7098,9
240,9
7778,9
8372,9
4296,9
769,9
7450,9
12381,9
5459,9
8281,9
2842,9
6255,9
6345,9
1396,9
5931,9
1699,9
11711,9
5094,9
5516,9
6270,9
9381,9
11380,9
1015,9
986,9
12373,9
7324,9
3310,9
4304,9
1102,9
5495,9
8763,9
3908,9
4965,9
4158,9
6083,9
1076,9
13268,9
2239,9
9524,9
5538,9
6890,9
2914,9
4394,9
7117,9
10749,9
11062,9
4456,9
8116,9
5952,9
7151,9
749,9
2202,9
4581,9
9232,9
9276,9
4355,9
6008,9
8863,9
836,9
10653,9
1845,9
2513,9
1547,9
8905,9
7600,9
10797,9
580,9
3640,9
295,9
3507,9
5602,9
11098,9
282,9
4366,9
4939,9
8890,9
2012,9
1252,9
5484,9
8163,9
5074,9
3462,9
5980,9
10667,9
1780,9
4377,9
9499,9
4630,9
409,9
9473,9
9715,9
2689,9
8039,9
4409,9
4561,9
10439,9
3885,9
9281,9
1813,9
3114,9
177,9
6037,9
7568,9
10095,9
7796,9
8216,9
7543,9
7879,9
5203,9
1830,9
338,9
11213,9
1658,9
2486,9
2599,9
9413,9
4982,9
8644,9
4875,9
1220,9
5062,9
5949,9
12328,9
6415,9
10097,9
3652,9
12439,9
3829,9
2426,9
2992,9
7919,9
9151,9
4624,9
10415,9
1221,9
6526,9
9363,9
12014,9
4748,9
5504,9
9326,9
4991,9
9947,9
978,9
10283,9
1797,9
314,9
595,9
2848,9
7720,9
5895,9
9995,9
6220,9
8299,9
10714,9
2435,9
8830,9
7363,9
9046,9
10744,9
9686,9
11123,9
3092,9
4587,9
5653,9
4770,9
6013,9
7306,9
11176,9
4656,9
1913,9
6390,9
10008,9
10796,9
4559,9
5934,9
12130,9
6938,9
7889,9
1453,9
11572,9
2775,9
4310,9
2792,9
3039,9
4574,9
4121,9
961,9
2594,9
6322,9
6753,9
11514,9
10605,9
2290,9
40,9
5008,9
4666,9
304,9
6953,9
2532,9
4683,9
7996,9
11717,9
3991,9
9205,9
5813,9
3748,9
7082,9
10610,9
9459,9
632,9
13627,9
401,9
8722,9
10411,9
171,9
3561,9
5243,9
2130,9
7114,9
9160,9
11599,9
8172,9
10040,9
9701,9
235,9
510,9
8925,9
5699,9
478,9
1212,9
11946,9
10087,9
684,9
2315,9
12567,9
11537,9
4869,9
1994,9
5194,9
8520,9
7135,9
8969,9
999,9
9346,9
4794,9
7126,9
7355,9
7759,9
6007,9
9229,9
4356,9
2719,9
9767,9
5554,9
13753,9
7489,9
3464,9
405,9
7121,9
4841,9
8720,9
10631,9
11341,9
8574,9
5371,9
9051,9
8589,9
273,9
5926,9
7955,9
3982,9
1859,9
4029,9
4,9
4303,9
8653,9
13432,9
8521,9
4981,9
4755,9
10009,9
11627,9
5105,9
8241,9
5019,9
9265,9
8869,9
6558,9
3850,9
13842,9
11522,9
9959,9
1410,9
7278,9
5339,9
1710,9
6765,9
5586,9
3323,9
8268,9
13194,9
2619,9
9927,9
13235,9
3506,9
11114,9
7684,9
886,9
8692,9
2241,9
332,9
14018,9
1261,9
10554,9
11953,9
427,9
9679,9
7506,9
4382,9
6435,9
4118,9
8758,9
5975,9
12508,9
3259,9
7740,9
908,9
5060,9
3965,9
9402,9
4239,9
3392,9
9898,9
5774,9
7617,9
5821,9
8585,9
6104,9
5468,9
9370,9
12535,9
7176,9
871,9
7335,9
11430,9
11803,9
5344,9
4533,9
2640,9
7553,9
12203,9
9006,9
9399,9
5458,9
7812,9
309,9
6718,9
2018,9
5569,9
215,9
8130,9
4977,9
11858,9
8961,9
4940,9
3575,9
882,9
12594,9
4734,9
7375,8
5686,8
1036,8
4188,8
9405,8
2452,8
3944,8
7427,8
12057,8
2295,8
9653,8
10638,8
2031,8
11186,8
1559,8
12570,8
10520,8
9754,8
8283,8
2787,8
5676,8
3863,8
9076,8
8843,8
2480,8
10944,8
8030,8
941,8
8475,8
3566,8
10976,8
4877,8
2250,8
3534,8
9342,8
11352,8
12634,8
523,8
13244,8
2117,8
5141,8
6918,8
7517,8
8434,8
9373,8
11107,8
8082,8
3813,8
12040,8
3509,8
9704,8
13159,8
4807,8
2947,8
2248,8
9998,8
8695,8
5793,8
3108,8
4711,8
6426,8
7182,8
440,8
4973,8
6031,8
9818,8
9759,8
11881,8
4487,8
1486,8
9933,8
9184,8
385,8
1655,8
3429,8
10433,8
3745,8
11072,8
6939,8
5589,8
7697,8
4647,8
10093,8
3135,8
11417,8
4870,8
12126,8
4026,8
7115,8
8879,8
4110,8
13276,8
2316,8
11020,8
715,8
11962,8
6655,8
9855,8
2168,8
10747,8
1919,8
11239,8
3481,8
8385,8
10594,8
8881,8
5708,8
13557,8
6804,8
2042,8
6046,8
12617,8
6570,8
13628,8
4142,8
2763,8
3502,8
11542,8
12212,8
9735,8
6583,8
5921,8
3308,8
5770,8
3730,8
11863,8
9971,8
3140,8
7343,8
3809,8
1366,8
8504,8
4760,8
2067,8
4156,8
1803,8
1518,8
4610,8
7043,8
11250,8
4386,8
651,8
257,8
3820,8
8178,8
389,8
10042,8
1287,8
5429,8
4524,8
10437,8
9287,8
11844,8
8967,8
7418,8
8875,8
12286,8
4692,8
11025,8
10053,8
9084,8
2755,8
9332,8
372,8
1871,8
11299,8
6066,8
1264,8
6506,8
8214,8
6968,8
3542,8
4349,8
7867,8
8208,8
1832,8
934,8
9805,8
1059,8
1132,8
12003,8
5836,8
8880,8
2691,8
6049,8
13878,8
9612,8
1087,8
6455,8
7124,8
1890,8
6310,8
11378,8
770,8
2929,8
9362,8
4952,8
8220,8
4141,8
9240,8
11827,8
3835,8
10570,8
9039,8
8483,8
2533,8
7112,8
7236,8
2829,8
5792,8
2178,8
13195,8
5027,8
4258,8
9088,8
2893,8
2650,8
1418,8
7104,8
3473,8
7775,8
6135,8
7537,8
7845,8
5946,8
3438,8
11676,8
1864,8
6176,8
4724,8
2925,8
9457,8
2540,8
5805,8
12276,8
806,8
2555,8
4115,8
4783,8
11036,8
5834,8
5059,8
4718,8
1928,8
10670,8
8727,8
9616,8
1215,8
6740,8
9255,8
10551,8
293,8
3505,8
8141,8
3808,8
3036,8
2523,8
11723,8
1526,8
8347,8
1351,8
2639,8
1345,8
1433,8
4701,8
4643,8
8939,8
13808,8
8554,8
9007,8
265,8
8094,8
2392,8
4628,8
5970,8
3510,8
10216,8
13440,8
3899,8
2922,8
12747,8
9720,8
7849,8
380,8
12586,8
8201,8
11253,8
2473,8
13848,8
1691,8
7393,8
2574,8
4888,8
661,8
9136,8
9004,8
4531,8
3531,8
6588,8
5117,8
3054,8
6307,8
8250,8
1067,8
2496,8
12073,8
714,8
11704,8
5122,8
1730,8
7730,8
8113,8
12159,8
6122,8
6820,8
2541,8
8329,8
5002,8
7353,8
11037,8
5579,8
4989,8
11719,8
1570,8
5044,8
28,8
5266,8
12190,8
7834,8
5719,8
10612,8
2937,8
5470,8
1824,8
21,8
2414,8
5843,8
5924,8
9993,8
9455,8
3958,8
7308,8
916,8
2464,8
8255,8
847,8
8672,8
10939,8
1602,8
4849,8
12910,8
2477,8
12340,8
1968,8
2332,8
2826,8
9586,8
9277,8
1178,8
1951,8
1687,8
12881,8
5113,8
9132,8
10035,8
6402,8
2211,8
6666,8
9613,8
4461,8
14011,8
7767,8
710,8
6795,8
1350,8
6075,8
4123,8
6656,8
742,8
3782,8
6413,8
8068,8
2115,8
2157,8
6101,8
2801,8
10791,8
6028,8
1328,8
1375,8
8339,8
6133,8
9773,8
7389,8
12063,8
403,8
4636,8
4693,8
11057,8
4233,8
9936,8
5362,8
8884,8
11435,8
1719,8
2724,8
3746,8
7513,8
1755,8
11304,8
13899,8
10052,8
5497,8
3018,8
4263,8
6862,8
11782,8
4860,8
6428,8
1964,8
5694,8
9397,8
8985,8
8743,8
3596,8
8687,8
12746,8
686,8
1700,8
6164,8
5662,8
7806,8
3643,8
6946,8
4867,8
1644,8
9392,8
4621,8
9429,8
1419,8
3703,8
11432,8
6134,8
5726,8
8072,8
3126,8
8658,8
13607,8
8690,8
12558,8
984,8
3819,8
6239,8
3540,8
13594,8
5058,8
7597,8
4120,8
11315,8
4231,8
2813,8
7913,8
8587,8
3115,8
6908,8
3247,8
569,8
1429,8
2862,8
10629,8
10550,8
11061,8
10075,8
13822,8
12641,8
11274,8
3476,8
3755,8
2203,8
938,8
1241,8
4195,8
8739,8
4625,8
633,8
4782,8
11972,8
508,8
10614,8
11524,8
12074,8
9044,8
11787,8
3592,8
1846,8
3999,8
3321,8
12255,8
12553,8
2402,8
5930,8
1026,8
9168,8
5909,8
2617,8
6950,8
586,8
5872,8
10983,8
7527,8
4995,8
7444,8
7160,8
2121,8
4921,8
1278,8
6368,8
2729,8
965,8
1727,8
1251,8
5722,8
4131,8
11837,8
425,8
513,8
4470,8
10607,8
2391,8
4354,8
4594,8
12813,8
9821,8
10310,8
4657,8
5960,8
3289,8
6469,8
10420,8
4503,8
5525,8
7785,8
4489,8
5758,8
4365,8
2894,8
2376,8
733,8
6140,8
8597,8
904,8
13471,8
4662,8
3741,8
7714,8
9798,8
11434,8
11323,8
402,8
2938,8
3255,8
4077,8
7497,8
5395,8
12170,8
3266,8
12541,8
10709,8
12184,8
826,8
4709,8
8027,8
12840,8
1535,8
7704,8
11729,8
8332,8
59,8
8581,8
8941,8
3868,8
2817,8
4758,8
4505,8
6705,8
4537,8
4485,8
5427,8
9984,8
1669,8
2193,8
5033,8
572,8
11846,8
13217,8
4796,8
7983,8
11060,8
787,8
8566,8
3695,8
4149,8
11018,8
4171,8
4236,8
5282,8
713,8
4822,8
8359,8
1107,8
13621,8
5086,8
11291,8
9776,8
7094,8
2753,8
5207,8
14082,8
2706,8
8497,8
804,8
13638,8
5735,8
12400,8
704,8
11841,8
1258,8
10416,8
10953,8
4433,8
2148,8
9439,8
1675,8
5556,8
13482,8
2510,8
1194,8
12032,8
2311,8
4337,8
12428,8
6572,8
13240,8
11686,8
7594,8
2538,8
5671,8
10910,8
1282,8
2383,8
12131,8
784,8
1117,8
3957,8
2774,8
4828,8
9840,8
3515,8
8074,8
5631,8
13253,8
1603,8
8171,8
11735,8
11355,8
11829,8
4805,8
8047,8
5222,8
2116,8
13851,8
4616,8
434,8
10766,8
2856,8
4667,8
4176,8
5689,8
7470,8
9789,8
9491,8
7053,8
11586,8
1439,8
1969,8
5267,8
1667,8
9931,8
12248,8
6087,8
9206,8
6165,8
1471,8
1877,8
5657,8
12284,8
5730,8
8156,8
10179,8
11796,8
4462,8
6849,8
6989,8
323,8
9691,8
13272,8
5286,8
11156,8
11964,8
3192,8
6747,8
12899,8
2874,8
7869,8
12727,8
7575,8
1556,8
10412,8
9905,8
9074,8
2278,8
6446,8
9228,8
5838,8
1820,8
1688,8
8280,8
685,8
2418,8
4844,8
1198,8
2439,8
2350,8
8131,8
6687,8
8588,8
6930,8
10549,8
6394,8
9249,8
6783,8
883,8
3159,8
7647,8
3674,8
7911,8
1113,8
10264,8
2797,8
1477,8
2967,8
5667,8
12341,8
5403,8
4282,8
8990,8
7884,8
11361,8
4481,8
12192,8
8689,8
10456,8
10617,8
3444,8
5688,8
5587,8
12326,8
4136,8
12021,8
10632,8
7578,8
9727,8
4868,8
6542,8
944,8
4886,8
2994,8
9651,8
9430,8
2471,8
3161,8
1905,8
927,8
8936,8
7562,8
7897,8
3146,8
2629,8
2927,8
516,8
9656,8
1990,8
11579,8
1340,8
7420,8
3455,8
4688,8
2256,8
13541,8
355,8
5652,8
553,8
11758,8
12695,8
12043,8
10604,8
3571,8
4045,8
2942,8
8263,8
9794,8
11327,8
640,8
10001,8
5250,8
11753,8
13477,8
6051,8
2977,8
6885,8
1400,8
5399,8
414,8
8218,8
6902,8
5499,8
7196,8
9535,8
2678,8
4517,8
4469,8
4754,8
2407,8
4971,8
6481,8
263,8
3080,8
4522,8
10288,8
5235,8
9462,8
6762,8
2165,8
3818,8
6545,8
791,8
7693,8
9599,8
7971,8
3722,8
12514,8
8231,8
13560,8
4768,8
9358,8
9809,8
7149,8
5560,8
9815,8
5154,8
3127,8
13602,8
8248,8
8206,8
3412,8
11049,8
1130,8
1738,8
11788,8
544,8
4164,8
2675,8
8696,8
744,8
4057,8
12771,8
1981,8
2543,8
7797,8
1353,8
2320,8
4106,8
2579,8
5453,8
11,8
5809,8
11334,8
1427,8
72,8
9442,8
9406,8
5364,8
3943,8
4267,8
5717,8
13119,8
4795,8
9732,8
6531,8
4150,8
4414,8
991,8
9770,8
3284,8
13160,8
7099,8
6286,8
7089,8
3400,8
250,8
4548,8
8973,8
7659,8
5939,8
3584,8
1918,8
450,8
3757,8
7676,8
6425,8
3401,8
8987,8
9912,8
99,8
8944,8
11393,8
2818,8
1180,8
6408,8
10464,8
7764,8
9092,8
9760,8
10508,8
9389,8
3447,8
7589,8
7547,8
5573,8
6835,8
8957,8
2215,8
2611,8
5907,8
1189,8
10376,8
11044,8
2110,8
9866,8
2226,8
12355,8
8098,8
7131,8
12157,8
11267,8
6829,8
963,8
2167,8
11745,8
6818,8
3484,8
1674,8
5272,8
6567,8
1508,8
1481,8
14069,8
3383,8
1101,8
13203,8
5351,8
12815,8
6790,8
7167,8
9934,8
10325,8
3331,8
781,8
12050,8
7959,8
11187,8
10627,8
995,8
4900,8
9940,8
9028,8
2152,8
6516,8
3978,8
2475,8
9972,8
9470,8
6305,8
4649,8
6430,8
7266,8
12338,8
3497,8
9908,8
3267,8
14094,8
7979,8
11305,8
8420,8
11552,8
9537,8
9955,8
5568,8
10960,8
2902,8
11071,8
1893,8
5672,8
9311,8
11322,8
7406,8
10357,8
4306,8
1045,8
9427,8
214,8
2258,8
2102,8
8660,8
2517,8
5728,8
1280,8
6201,8
8886,8
3785,8
7140,8
967,8
12520,8
7153,8
5268,8
11680,8
12374,8
7666,8
7836,8
10453,8
4843,8
5601,8
13862,8
4357,8
7210,8
865,8
6226,8
9331,8
3203,8
10205,8
6600,8
4146,8
3328,8
801,8
4051,8
5159,8
5709,8
6114,8
13614,8
4631,8
807,8
10500,8
4007,8
897,8
767,8
6590,8
2417,8
1056,8
2913,8
6889,8
3426,8
5251,8
5378,8
12335,8
9795,8
1473,8
5215,8
11028,8
9827,8
8706,8
9409,8
12175,8
2549,8
14087,8
9198,8
728,8
3244,8
2731,8
4129,8
9859,8
2966,8
11839,8
7584,8
7227,8
12220,8
9763,8
1384,8
6993,8
7457,8
644,8
8093,8
13894,8
9314,8
4484,8
9446,8
7829,8
3817,8
3020,8
4410,8
2507,8
47,8
10308,8
11309,8
10045,8
12188,8
3886,8
9633,8
10552,8
1902,8
3076,8
3812,8
13802,8
12669,8
6126,8
1120,8
4221,8
3753,8
8685,8
10060,8
4702,8
8245,8
6663,8
1945,8
1681,8
11534,8
2690,8
6984,8
5261,8
10654,8
1848,8
3443,8
2438,8
6767,8
9303,8
639,8
4423,8
755,8
2170,8
2834,8
2191,8
10002,8
11294,8
8232,8
3296,8
6879,8
6886,8
645,7
13950,7
3021,7
9131,7
8618,7
1501,7
809,7
3962,7
1879,7
6979,7
2744,7
10373,7
5857,7
2109,7
6530,7
1767,7
9648,7
11895,7
1729,7
3167,7
5950,7
3434,7
1237,7
8338,7
7798,7
5654,7
9685,7
2499,7
6074,7
3449,7
5999,7
6042,7
11394,7
12614,7
7285,7
7396,7
9222,7
2363,7
1200,7
4043,7
5898,7
6022,7
11308,7
3990,7
11350,7
10299,7
2940,7
2104,7
7083,7
6944,7
11256,7
8044,7
5718,7
217,7
1068,7
10927,7
9924,7
8797,7
12376,7
10277,7
8402,7
9901,7
9456,7
6199,7
8811,7
2590,7
1401,7
1422,7
12539,7
308,7
13525,7
3098,7
9918,7
1073,7
8315,7
6830,7
9191,7
5265,7
511,7
655,7
7516,7
6732,7
1041,7
9950,7
4105,7
1426,7
3439,7
56,7
8551,7
13219,7
4418,7
7431,7
12590,7
533,7
4884,7
2918,7
7524,7
10346,7
13270,7
2448,7
4638,7
12545,7
9494,7
1233,7
6634,7
5713,7
5163,7
10940,7
8370,7
8210,7
7188,7
913,7
10726,7
13640,7
9801,7
8650,7
7980,7
10991,7
7748,7
3895,7
9774,7
7858,7
11228,7
1746,7
2723,7
13874,7
13830,7
8898,7
6268,7
2227,7
4079,7
6872,7
4679,7
7734,7
9027,7
8239,7
6009,7
12543,7
13378,7
7364,7
301,7
8705,7
3898,7
10698,7
8330,7
14023,7
8546,7
8699,7
9013,7
8224,7
1887,7
12351,7
52,7
10619,7
13658,7
4348,7
12197,7
4743,7
7914,7
7701,7
6538,7
3131,7
7401,7
5284,7
11817,7
504,7
8806,7
9693,7
7528,7
13619,7
9128,7
5064,7
14039,7
5150,7
1313,7
1455,7
13553,7
2897,7
5712,7
9230,7
5289,7
3043,7
10469,7
11760,7
8907,7
9877,7
9629,7
817,7
902,7
3840,7
5355,7
11331,7
8902,7
6611,7
11100,7
20,7
5802,7
6149,7
46,7
6599,7
93,7
6781,7
